Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,,,,,,,,,,,,,,,,,,,,
Uruguay,0.584929603,1.136164123,1.773177248,2.560999506,3.484289976,4.813599636,5.976486363,7.00794946,7.788150045,8.009432484,8.111578724,8.320587788,9.224427565,10.55429545,11.31615788,11.04870581,11.42481639,12.17372514,12.89957481,13.79381749,14.30400625,15.27369779,16.93812181,18.1728801,19.47261802,21.10457817,22.45382141,23.29380615,24.36315208,25.97590636,28.45435192,,,,,,,,,,,,,,,,,,,,
United States,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
Uzbekistan,0.000634131,0.001169898,0.009289614,0.106979035,1.402076656,6.467385103,11.53074596,18.82643639,25.87710981,36.76211767,52.96389113,75.27341374,107.8048908,134.1674614,151.4473215,178.3483339,213.7312953,253.7166959,315.5534729,367.2234018,505.8992916,601.9983939,706.9046202,804.3098137,935.2376018,1058.677183,1179.956318,1432.906996,1783.704433,2077.831409,2297.171263,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,1.571553874,1.642236688,1.679654672,1.582444174,1.586879855,1.574673622,1.601491101,1.595736071,1.628644389,1.634640771,1.595437042,1.665786035,1.656563046,1.575370159,1.595639943,1.593045835,1.592818359,1.681591797,1.649839413,1.623145402,1.675624819,1.635919213,1.649954797,1.643246412,1.595824121,1.605104566,1.533495069,1.590442537,1.556963746,1.547298898,1.543001807,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",0.012092057,0.014205366,0.017811628,0.022905567,0.036530961,0.054300756,0.114927198,0.151332498,0.177917147,0.221323001,0.280244092,0.296158918,0.387824644,0.513765249,0.67016541,0.842323679,0.963964432,1.0837692,1.383425986,1.480484817,2.13578074,2.680982592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,1.027546763,1.097350717,1.093549013,1.089413881,1.105230451,1.097537518,1.068778515,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,672.4461169,1122.326898,1455.366811,1669.267943,1911.431892,2191.199704,2338.935083,2450.980392,2637.902973,2749.481035,2781.037772,2792.711024,2878.401911,3026.835927,3196.052236,3682.535942,3880.661886,4143.085604,4985.492218,5255.3026,5822.009525,6915.342379,7167.071606,7369.902791,7473.394715,7413.447995,7315.610049,7395.355717,7467.367604,7467.590657,7473.673983,,,,,,,,,,,,,,,,,,,,
Vanuatu,77.25805,82.40408309,82.81278596,82.56473819,82.70614507,82.41055488,82.61624498,83.79601302,89.6226153,91.06694304,91.01661463,92.29153419,93.46597152,92.49480503,91.97660483,89.57235382,90.30832708,93.026449,97.7874131,99.5269187,99.82662112,100.5110383,98.16205298,99.36494868,98.92829005,103.735871,104.2777224,107.8431869,108.6928758,109.5359957,110.1731338,,,,,,,,,,,,,,,,,,,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,0.74409182,0.763738266,0.810685116,0.797107218,1.312921285,1.19625549,1.228666917,1.35080384,1.381367859,1.395502653,1.404463813,1.40767073,1.419479883,1.430078697,1.490279575,1.457633184,1.545876525,1.503363652,1.601531205,1.628161719,1.688260418,1.66056812,1.688696529,1.675502336,1.642476902,1.696036953,1.698328581,1.666061367,1.660164464,1.667100466,,,,,,,,,,,,,,,,,,,,,
Kosovo,,,,,,,,,,,0.330574225,0.360358585,0.321573016,0.288495566,0.317395309,0.298898417,0.28900319,0.291015039,0.306519034,0.307764198,0.318528598,0.3269386,0.330215635,0.332720965,0.339622104,0.33912803,0.339377717,0.340077293,0.335476107,0.33170576,0.330934498,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",6.107838718,6.616784537,7.32148072,8.32323884,9.842986064,14.0508738,18.87184311,21.01609852,19.04944925,25.0620392,30.2875873,30.42442931,32.53923288,35.4217564,39.35857798,45.2259877,49.881713,53.8692621,63.60931869,57.63259589,70.42267407,81.47676307,88.79299246,93.63131938,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1.26526188,1.415432973,1.5854979,1.749861195,1.877083486,2.026310647,2.147188579,2.279385196,2.429535773,2.563278608,2.727773648,2.873204687,3.173687269,3.296340895,3.419435471,3.496839499,3.606437354,3.822891843,4.081127576,4.354202381,4.577401248,4.776628492,5.107816689,5.295738224,5.571891319,5.825255873,6.159093398,6.426701061,6.521817747,6.665092416,6.933437612,,,,,,,,,,,,,,,,,,,,
Zambia,0.009556399,0.017808597,0.046234237,0.110046271,0.194741579,0.249130324,0.304221328,0.375034219,0.433560961,0.503995177,0.65375303,0.801770659,0.942335872,1.088053577,1.268434237,1.434933705,1.595327515,1.755098027,1.904794003,1.995482005,2.247678874,2.446346047,2.651491404,2.832861182,3.064822197,3.366481778,3.87882662,4.192580219,4.39774048,4.650397487,5.588507757,,,,,,,,,,,,,,,,,,,,
Zimbabwe,0.743998098,0.670887344,0.56325714,0.52936132,0.498102756,0.502697089,0.53801019,0.513663058,0.370553484,0.394526818,0.388323186,0.379491056,0.383716967,0.409877146,0.429511679,0.437932632,0.416492639,0.409226803,0.406834712,0.503384764,0.517979748,0.520335376,0.549245834,0.558424473,0.549251854,0.539304197,0.521861792,0.511243165,0.805354971,3.560536395,24.97726195,,,,,,,,,,,,,,,,,,,,
